# SIMULATION OUTPUT
# i, j, thmin, thmax, f_bal, mean, std_dev, ks_p_value
16 13 10.0000 25.0000 8.3976e-01 1.3997e+01 1.1308e+01 7.6489e-03
16 14 10.0000 20.0000 7.5040e-01 1.4116e+01 1.3929e+01 2.3082e-02
16 15 10.0000 15.0000 5.5404e-01 1.2396e+01 1.4651e+01 1.3826e-02
16 16 10.0000 10.0000 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
16 17 10.0000 5.0000 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
17 0 5.0000 90.0000 9.9613e-01 1.4677e+02 4.2956e+03 3.4107e-04
17 1 5.0000 85.0000 9.9499e-01 3.2423e+01 5.6579e+01 1.0919e-02
17 2 5.0000 80.0000 9.9553e-01 3.0205e+01 3.9065e+01 6.4278e-03
17 3 5.0000 75.0000 9.9505e-01 2.4988e+01 2.7765e+01 9.5069e-03
17 4 5.0000 70.0000 9.9481e-01 2.1516e+01 2.3956e+01 4.4647e-02
17 5 5.0000 65.0000 9.9428e-01 1.7622e+01 2.4934e+01 2.9999e-03
17 6 5.0000 60.0000 9.9201e-01 1.8988e+01 1.9375e+01 7.9063e-02
17 7 5.0000 55.0000 9.9148e-01 1.8060e+01 1.9241e+01 6.5273e-02
17 8 5.0000 50.0000 9.8921e-01 1.6031e+01 1.3681e+01 3.5952e-02
17 9 5.0000 45.0000 9.8706e-01 1.5480e+01 1.7352e+01 3.3788e-02
17 10 5.0000 40.0000 9.8390e-01 1.5252e+01 1.5777e+01 6.2405e-02
17 11 5.0000 35.0000 9.7920e-01 1.4728e+01 1.3769e+01 2.4306e-02
17 12 5.0000 30.0000 9.7192e-01 1.2486e+01 1.7702e+01 1.5839e-03
17 13 5.0000 25.0000 9.5750e-01 1.3784e+01 1.4579e+01 2.7608e-02
17 14 5.0000 20.0000 9.3860e-01 1.3170e+01 1.5443e+01 1.8132e-02
17 15 5.0000 15.0000 8.8864e-01 1.3542e+01 1.4471e+01 2.3744e-02
17 16 5.0000 10.0000 7.5106e-01 1.2711e+01 1.4337e+01 2.0637e-02
17 17 5.0000 5.0000 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
